,CONF,DEC,MASK_NUM,OII,OII_err,RA,bit_code,gmag,redz,rmag,zmag,mask_name
624,3,4.12772333275,4,10.2782125055,0.234000139174,5.90277627183,128,23.4925883113,1.47765,23.7089931604,23.3264183345,sgc-0hr-1
625,-999,4.18517916998,4,0.0,-1.0,5.88721131394,2000,23.3312930854,-999.0,22.6029605787,21.3815192432,sgc-0hr-1
626,-999,4.13291960466,4,0.0,-1.0,5.90725833232,2000,23.3322868808,-999.0,23.0144443305,21.8107528039,sgc-0hr-1
627,-999,4.17765337123,4,0.0,-1.0,5.89783465847,2000,23.5197315689,-999.0,22.9974059862,22.1266326636,sgc-0hr-1
628,3,4.135392618,4,18.6766290628,0.270574955759,5.91319226362,2008,22.8678531363,1.1333,22.6591777815,21.8945559869,sgc-0hr-1
629,3,4.2203205133,4,18.5730559141,0.275857446687,5.88994384648,216,23.3273979,0.98455,23.0235198308,22.1093553746,sgc-0hr-1
630,-999,4.14448038248,4,0.0,-1.0,5.91622346695,2008,23.2660560739,-999.0,23.1235598946,22.212524459,sgc-0hr-1
631,3,4.18006795615,4,6.62868909204,0.369890681695,5.90764067289,784,23.5891209203,0.9589,22.956094743,21.7763900816,sgc-0hr-1
632,3,4.2113428188,4,14.3612527076,0.224076588026,5.90003861115,2000,23.5273799687,0.9731,23.554952631,22.866432215,sgc-0hr-1
633,3,4.14292063705,4,10.4359763004,0.335321923357,5.92416114363,1752,21.724201254,1.54515,21.6134280574,20.8889331483,sgc-0hr-1
634,3,4.13445978118,4,16.4603673053,0.398588971933,5.92950798712,1752,22.9651451371,0.9742,22.7432880346,22.0735606571,sgc-0hr-1
635,-999,4.13874175091,4,0.0,-1.0,5.93106262846,776,23.6418399636,-999.0,23.0718288277,22.2795943574,sgc-0hr-1
636,-999,4.23163431053,4,0.0,-1.0,5.9059433245,208,22.0979074704,-999.0,21.241146825,20.020888761,sgc-0hr-1
637,3,4.20073420902,4,5.56508375891,0.234451443668,5.91935093506,1792,23.4444294201,1.4181,22.508256907,21.2307548624,sgc-0hr-1
638,3,4.17133996359,4,15.4833176255,0.24435586936,5.93047884932,960,23.591676723,1.29115,23.5262756733,22.8893432422,sgc-0hr-1
639,3,4.15509054111,4,11.3685213298,0.200421560639,5.93895492307,8,23.7493828664,1.2875,23.4117009929,22.8266685901,sgc-0hr-1
640,3,4.24793682878,4,10.7657538364,0.264902275537,5.91632732041,2000,23.5013828532,0.97525,22.9493503635,22.0335407408,sgc-0hr-1
641,-999,4.16075966365,4,0.0,-1.0,5.94529044885,1792,23.5382443242,-999.0,22.3411597918,20.9248007256,sgc-0hr-1
642,3,4.17532979968,4,7.69890281748,0.191055667332,5.94461888862,208,23.4351148599,1.2895,23.6263233941,22.408182789,sgc-0hr-1
643,3,4.23415437476,4,8.87499265498,0.320437350014,5.92868797326,1792,23.5403194561,0.8656,22.755533213,21.7856006232,sgc-0hr-1
644,3,4.2443752096,4,8.89456245008,0.349992956253,5.928376318,2000,23.236036338,0.76195,22.5593471391,21.5446833849,sgc-0hr-1
645,3,4.14942474793,4,3.3194272632,0.314590032085,5.96340340675,1792,22.8828106233,1.4795,21.805568682,20.6746234211,sgc-0hr-1
646,3,4.23888699777,4,24.3358416815,0.230642261912,5.93828572949,2008,23.1708202056,1.2093,22.9840698895,22.4479541618,sgc-0hr-1
647,3,4.18571785556,4,11.9169730381,0.210037953806,5.95816479878,520,23.5597763497,1.28735,23.3877640202,22.9186707021,sgc-0hr-1
648,-999,4.23117674929,4,0.0,-1.0,5.94767114451,4,,-999.0,,,sgc-0hr-1
649,-999,4.15633804545,4,0.0,-1.0,5.97314583702,2000,22.9078941268,-999.0,22.0735778729,20.797615005,sgc-0hr-1
650,3,4.16696695155,4,8.2489699529,0.466214475173,5.9725012579,1536,23.0637112315,0.723,22.1843013481,21.1729736832,sgc-0hr-1
651,-999,4.14629282278,4,0.0,-1.0,5.98084137525,520,23.6302318748,-999.0,23.2493305055,22.5984840262,sgc-0hr-1
652,-999,4.18036484929,4,0.0,-1.0,5.97346314451,4,,-999.0,,,sgc-0hr-1
653,3,4.25958563483,4,8.72930377541,0.2354189542,5.95378535264,216,23.3098927102,0.9751,22.9830879104,21.9628358566,sgc-0hr-1
654,-999,4.24198242479,4,0.0,-1.0,5.96199888377,2000,23.0663185184,-999.0,22.4150371618,20.893474503,sgc-0hr-1
655,3,4.21844670284,4,15.6854005548,0.213113499133,5.97156267407,2008,22.9403343177,1.18185,22.6170978893,21.7201232719,sgc-0hr-1
656,-999,4.23989304929,4,0.0,-1.0,5.96815364451,4,,-999.0,,,sgc-0hr-1
657,-999,4.15886896679,4,0.0,-1.0,5.99572389275,2000,23.473005314,-999.0,22.860061658,21.7962417968,sgc-0hr-1
658,3,4.2496361481,4,0.0,-1.0,5.9704116438,768,23.6873226629,0.2583,22.3122158358,20.4839457797,sgc-0hr-1
659,-999,4.15297187622,4,0.0,-1.0,6.00325328734,2,19.80924,-999.0,,,sgc-0hr-1
660,3,4.2183472854,4,12.8466587117,0.270888420171,5.98535493417,512,23.6671753625,1.4796,23.4981079459,22.8034420138,sgc-0hr-1
661,-999,4.18760143856,4,0.0,-1.0,5.99698060514,1792,23.2522277844,-999.0,22.1558895318,20.8469753061,sgc-0hr-1
662,3,4.27668794342,4,9.08186824282,0.348637311316,5.9715676779,88,23.3558676151,0.71115,22.9192158432,22.2987038594,sgc-0hr-1
663,3,4.2552980345,4,12.3687471564,0.24145965935,5.98147264013,2008,22.8547763759,0.9819,22.4887199685,21.6704978616,sgc-0hr-1
664,-999,4.24046686952,4,0.0,-1.0,5.98849426227,1792,22.8166675984,-999.0,21.7600478809,20.6325683112,sgc-0hr-1
665,-999,4.17426096116,4,0.0,-1.0,6.01210180394,768,23.6538353163,-999.0,22.8633422365,21.4793223547,sgc-0hr-1
666,-999,4.25132533195,4,0.0,-1.0,5.99099638223,72,23.5965849478,-999.0,23.34533536,22.7690507414,sgc-0hr-1
667,3,4.23223239543,4,15.6739051732,0.238820616283,5.99966479499,856,23.680128086,1.01185,23.3166809369,22.3483810321,sgc-0hr-1
668,3,4.22333646051,4,10.0629063297,0.378387114138,6.00462650802,1936,23.0610542037,0.78325,22.3448391271,21.4452133483,sgc-0hr-1
669,-999,4.19085136637,4,0.0,-1.0,6.01748675131,768,23.5594768464,-999.0,22.3364143689,20.8513545963,sgc-0hr-1
670,-999,4.2093053644,4,0.0,-1.0,6.01441436431,2000,22.8669586384,-999.0,22.2898196839,21.0699977321,sgc-0hr-1
671,3,4.16039059345,4,6.00174544207,0.355369370916,6.03214898438,2008,23.1572208461,1.0825,23.0077362368,21.9288272885,sgc-0hr-1
672,-999,3.96616436525,4,0.0,-1.0,5.83445910567,2000,23.3051205005,-999.0,22.7813987575,21.3872528086,sgc-0hr-1
673,-999,3.99296024722,4,0.0,-1.0,5.82936048668,4,,-999.0,,,sgc-0hr-1
674,-999,3.94390529786,4,0.0,-1.0,5.85052959554,520,23.6735325097,-999.0,23.274637235,22.5911788802,sgc-0hr-1
675,1,3.9412635797,4,3.76697155677,0.251683334441,5.85466551065,2008,23.2424812261,0.7764,22.7204437236,21.9074535449,sgc-0hr-1
676,3,4.00443931671,4,42.5317544346,0.434364672703,5.83786853077,8,22.0854033514,0.8202,21.525456969,20.8636807738,sgc-0hr-1
677,3,3.98933657707,4,19.2991194109,0.25783358271,5.84458899833,2008,22.3820782149,1.3868,22.1488647865,21.3691024666,sgc-0hr-1
678,3,4.00421359949,4,0.0,-1.0,5.8429689044,8,23.3732500611,0.23625,22.9635259425,22.4347970222,sgc-0hr-1
679,-999,3.96703519524,4,0.0,-1.0,5.85849891636,776,23.6722430873,-999.0,23.1999664744,22.349899299,sgc-0hr-1
680,-999,4.03991935606,4,0.0,-1.0,5.83890421662,768,23.5991420169,-999.0,22.743568386,21.3352451539,sgc-0hr-1
681,1,4.03472190348,4,12.5862221916,0.417170739407,5.84329808168,216,23.2644324377,1.0998,23.0078096853,22.4377069202,sgc-0hr-1
682,3,4.02455275466,4,29.2945097425,0.368814812543,5.85000274348,1752,22.899257687,1.10635,22.8829422025,22.3999596032,sgc-0hr-1
683,-999,3.97530968799,4,0.0,-1.0,5.86922908879,1664,23.1958561496,-999.0,23.2303829852,23.1346340462,sgc-0hr-1
684,-999,4.0121225752,4,0.0,-1.0,5.86080788088,1744,23.273538565,-999.0,22.5424556447,21.3160190833,sgc-0hr-1
685,-999,4.00935624858,4,0.0,-1.0,5.86407970031,1792,23.541648919,-999.0,22.3885231232,20.931665398,sgc-0hr-1
686,1,4.01812905404,4,6.95737970639,0.265563188516,5.86363382841,600,23.5690403239,1.08055,23.2018108772,22.4577999462,sgc-0hr-1
687,3,4.02386275142,4,14.1848079445,0.232445252053,5.86655734141,2008,23.0794086551,1.34805,22.6233615639,21.7705974851,sgc-0hr-1
688,-999,3.9950420426,4,0.0,-1.0,5.87950425699,8,23.1294467262,-999.0,22.8090644627,22.3666184777,sgc-0hr-1
689,3,4.00134559034,4,16.7269257096,0.362677717986,5.88021582302,1560,23.3881950127,0.7736,22.8431320417,22.1123561942,sgc-0hr-1
690,-999,3.98224708831,4,0.0,-1.0,5.88974892361,848,23.6741676333,-999.0,23.3041381541,22.2145366933,sgc-0hr-1
691,-999,4.03841323697,4,0.0,-1.0,5.87478338204,1808,23.5218562543,-999.0,22.9332923616,22.0970802087,sgc-0hr-1
692,-999,4.0257503856,4,0.0,-1.0,5.88069286135,2000,23.410812389,-999.0,22.7426738953,21.4196587042,sgc-0hr-1
693,3,3.96575461225,4,10.7526237476,0.235724091084,5.90137481991,216,22.7237645052,1.37235,22.5176783646,22.079394952,sgc-0hr-1
694,-999,4.02469379547,4,0.0,-1.0,5.88744733703,1792,23.46053317,-999.0,22.4081383085,21.0651226553,sgc-0hr-1
695,-999,3.99622231391,4,0.0,-1.0,5.89819459163,1536,22.3199481476,-999.0,21.1111487129,19.788883058,sgc-0hr-1
696,3,4.05208645659,4,19.3561818015,0.335648656344,5.88389361182,1800,23.5468216089,1.23895,23.0342522384,22.3244915012,sgc-0hr-1
697,3,4.01277973911,4,7.96670997071,0.246618647223,5.89836906436,848,23.571256624,1.0443,22.9907016489,21.7798022808,sgc-0hr-1
698,-999,4.04945201294,4,0.0,-1.0,5.88954054956,8,23.5217467909,-999.0,22.9811497966,22.3609748186,sgc-0hr-1
699,3,4.00427023792,4,5.23683262923,0.201024919324,5.90766024615,8,23.7030022025,1.28835,23.0618717265,22.3351968014,sgc-0hr-1
700,3,4.00479973903,4,7.96260575283,0.389772681833,5.90968303645,8,23.6862647185,0.68695,23.0626323844,22.3690500823,sgc-0hr-1
701,-999,4.03382321811,4,0.0,-1.0,5.9051530151,2000,22.3209628959,-999.0,21.9949646287,20.9191874941,sgc-0hr-1
702,3,4.03411782372,4,9.41357318033,0.362563318845,5.90751366713,2000,22.9636764057,0.84775,22.3389759033,21.3419303627,sgc-0hr-1
703,3,4.00662040867,4,18.1845577102,0.353363724549,5.91931370115,2008,22.8445338855,0.84725,22.4972113942,21.8926009637,sgc-0hr-1
704,-999,3.95869331988,4,0.0,-1.0,5.9367909371,2,18.24016,-999.0,,,sgc-0hr-1
705,-999,4.06242518966,4,0.0,-1.0,5.9069582878,976,23.6627941339,-999.0,23.379062616,22.2216301111,sgc-0hr-1
706,3,4.02429277399,4,12.0329310614,0.300532294015,5.92589786136,2008,23.2152747973,1.2278,22.8022747072,22.0801200411,sgc-0hr-1
707,-999,4.04237007421,4,0.0,-1.0,5.92273282371,1808,23.3719444098,-999.0,22.5879840545,21.1502207493,sgc-0hr-1
708,3,3.97552431226,4,11.5224779815,0.437975580065,5.94893258673,1680,23.150152152,0.7966,22.3542442514,21.2581176437,sgc-0hr-1
709,3,4.06424101669,4,10.7458750041,0.193942920503,5.92528091391,128,23.3849250246,1.25155,23.4749578109,23.3642995175,sgc-0hr-1
710,3,3.96916840145,4,11.4864588593,0.224891103851,5.95673504873,2000,23.2692146359,1.21265,22.7302303523,21.2896155995,sgc-0hr-1
711,3,4.00706152661,4,53.6511692862,0.471216241726,5.94710037553,2000,22.091602268,0.9637,21.6490363816,20.6968517489,sgc-0hr-1
712,-999,4.02499855331,4,0.0,-1.0,5.94419870982,2,20.05651,-999.0,,,sgc-0hr-1
713,3,4.01796299875,4,6.09424909262,0.191141797553,5.94939337465,768,23.6878528432,1.19315,23.1049155768,21.8301219422,sgc-0hr-1
714,3,4.00655840021,4,13.8701056316,0.324787906364,5.95568692007,88,23.4999515579,0.81965,23.0651737994,22.3439142563,sgc-0hr-1
715,-999,4.0462428071,4,0.0,-1.0,5.94916783172,72,23.6359377259,-999.0,23.3290491174,22.6261151928,sgc-0hr-1
716,3,4.0448432181,4,13.8096332054,0.340011897171,5.9537463069,856,23.6865425475,1.2248,23.3867817124,22.4848765862,sgc-0hr-1
717,3,3.9756807062,4,4.98265841525,0.371080452865,5.97841023808,1936,23.1858349007,0.83855,22.3239421859,21.0480575173,sgc-0hr-1
718,3,3.98080186152,4,8.86906408539,0.181915587367,5.97939172645,976,23.5646591199,1.1692,23.242038659,22.2184180864,sgc-0hr-1
719,-999,3.98226583882,4,0.0,-1.0,5.98302247135,1936,23.3445912026,-999.0,22.562641169,21.3723144883,sgc-0hr-1
720,3,4.01809118337,4,6.74840070369,0.178243225684,5.97636259763,976,23.6078109456,1.2341,23.4695797795,22.5573692307,sgc-0hr-1
721,3,3.95710070763,4,26.4612835826,0.253430800781,5.99825311859,2008,22.2623615042,0.96825,22.1227817912,21.272033694,sgc-0hr-1
722,-999,3.99863865366,4,0.0,-1.0,5.98770823526,768,23.6914044162,-999.0,23.0698814547,21.6215056769,sgc-0hr-1
723,-999,4.01711588753,4,0.0,-1.0,5.98876364838,2000,23.0752754702,-999.0,22.6875381524,21.4980525149,sgc-0hr-1
724,-999,3.98905616709,4,0.0,-1.0,6.00129603643,2000,23.1321906574,-999.0,22.4092788469,21.364355113,sgc-0hr-1
725,-999,3.96473553501,4,0.0,-1.0,6.01331271072,1552,23.1269989443,-999.0,22.2678280086,21.2107333654,sgc-0hr-1
726,-999,4.01475629802,4,0.0,-1.0,6.00128931961,1792,23.3504199799,-999.0,22.4838600308,21.1655578178,sgc-0hr-1
727,-999,3.97538924417,4,0.0,-1.0,6.01684057648,1800,19.9410151999,-999.0,19.9097555984,19.6100044526,sgc-0hr-1
728,3,3.98442530482,4,1.07620609497,0.257683183281,6.01780785304,1536,22.7087650565,0.7712,21.5458793296,20.140716561,sgc-0hr-1
729,3,3.98846181141,4,23.4634065799,0.386348131191,6.01955592846,72,23.4101890627,0.86295,23.0538818523,22.5157884538,sgc-0hr-1
730,3,4.06061336736,4,9.25546483685,0.306595745342,6.00053575215,2000,23.261232353,0.8987,22.8442782885,21.8911132714,sgc-0hr-1
731,3,4.01369958685,4,9.64060337218,0.25845746097,6.01970338604,2008,23.438127589,1.095,23.2878876046,22.5182895415,sgc-0hr-1
732,-999,4.01263430181,4,0.0,-1.0,6.02241249181,2000,22.9348163468,-999.0,22.3065128227,20.8133888593,sgc-0hr-1
733,3,4.0233380116,4,8.9351068705,0.313762442026,6.02242159451,88,23.3539108839,0.816,22.9814603077,22.4050615644,sgc-0hr-1
734,3,4.07350969545,4,11.6157270583,0.349873250534,6.0108512239,2000,23.0301228161,1.001,22.6614513172,21.6456261068,sgc-0hr-1
735,-999,4.07264726213,4,0.0,-1.0,6.01381073975,2000,23.1944026736,-999.0,22.8547821183,21.8116874255,sgc-0hr-1
736,-999,4.08221954215,4,0.0,-1.0,6.01386263741,2000,23.0041999597,-999.0,22.1879158358,20.9653663123,sgc-0hr-1
737,3,4.09561904344,4,10.6122693988,0.445651629437,6.01202151687,2008,23.4278278839,0.7713,22.910598804,22.1291599349,sgc-0hr-1
738,-999,4.02229176299,4,0.0,-1.0,6.03644459821,768,23.6268158328,-999.0,22.7833442472,21.1120547458,sgc-0hr-1
739,-999,4.09002140723,4,0.0,-1.0,6.0215113742,8,22.3785358265,-999.0,21.9048141072,21.2605131542,sgc-0hr-1
740,-999,4.08146361727,4,0.0,-1.0,6.02693940406,200,22.5010590583,-999.0,22.6932338904,22.2532948848,sgc-0hr-1
741,3,4.01413713523,4,7.27659057142,0.52678882982,6.05037812143,1792,23.4723969131,0.83235,22.2585506296,20.6779155059,sgc-0hr-1
742,-999,4.08067288377,4,0.0,-1.0,6.03347518752,976,23.5545368488,-999.0,23.0816059367,22.1272373025,sgc-0hr-1
743,3,4.01252127441,4,9.38537507861,0.227461481966,6.06184184192,2008,23.5172519984,1.16955,23.3311786305,22.6781730743,sgc-0hr-1
744,-999,4.04045664933,4,0.0,-1.0,6.05575873008,4,,-999.0,,,sgc-0hr-1
745,3,4.0895579342,4,20.4640566112,0.362444428676,6.04342785276,72,23.6477625418,1.016,23.3809839552,22.6883600089,sgc-0hr-1
746,-999,4.0940557002,4,0.0,-1.0,6.04499536201,1752,23.0105877432,-999.0,22.9045715968,22.524135609,sgc-0hr-1
747,-999,-999.0,5,0.0,-1.0,-999.0,-999,,-999.0,,,sgc-3hr-6
748,3,-0.929068977056,5,10.0121424887,0.254454392425,36.6248321248,768,23.6645030798,1.02715,22.748355882,21.5247287446,sgc-3hr-6
749,-999,-0.933576555732,5,0.0,-1.0,36.6181275485,8,23.8030047096,-999.0,23.3740387369,22.5404661245,sgc-3hr-6
750,3,-0.937792765327,5,27.0305611845,0.389085580031,36.5903244418,208,23.3273993559,0.85095,22.6230039712,21.6362312947,sgc-3hr-6
751,3,-0.939858669431,5,45.6099035485,0.419976687038,36.6381953077,1752,22.2748108012,0.8804,21.8395881692,21.0358429056,sgc-3hr-6
752,3,-0.944679000105,5,16.306138268,0.398356286087,36.5966793903,8,22.7232090773,0.7566,22.1337246951,21.4613742804,sgc-3hr-6
753,-999,-0.948185267819,5,0.0,-1.0,36.6291402487,2008,23.1383571204,-999.0,22.8143806211,22.0609416652,sgc-3hr-6
754,3,-0.955119437648,5,12.4440137496,0.298396053931,36.5953657912,520,23.5561179941,1.1376,23.3255577256,22.793840386,sgc-3hr-6
755,-999,-0.957207141757,5,0.0,-1.0,36.6106166374,960,23.6410846226,-999.0,23.519250871,22.7284679168,sgc-3hr-6
756,-999,-0.965065802847,5,0.0,-1.0,36.5731419311,1808,23.420585636,-999.0,22.6607322635,21.4628161995,sgc-3hr-6
757,2,-0.965597150391,5,12.6337003745,0.311469649067,36.5932957676,2008,23.3705597392,1.1461,23.3485908814,22.4118290114,sgc-3hr-6
758,1,-0.964942161605,5,11.0684840869,0.318555925979,36.6658965112,8,23.944519044,1.0865,23.3532682512,22.6373018625,sgc-3hr-6
759,1,-0.965485782831,5,30.6362710249,0.376376257855,36.6883401689,2000,23.4269485568,1.1464,22.8986797755,21.8104076545,sgc-3hr-6
760,3,-0.969222508382,5,10.2335144594,0.361154598369,36.6708781581,2000,23.2004128175,0.50185,22.4818324439,21.5146560028,sgc-3hr-6
761,-999,-0.976240953292,5,0.0,-1.0,36.5975293628,128,23.4355469923,-999.0,23.4618828738,23.3082359486,sgc-3hr-6
762,-999,-0.978441601963,5,0.0,-1.0,36.6471271304,2,20.25468,-999.0,,,sgc-3hr-6
763,2,-0.982139149294,5,11.8123923197,0.317637259244,36.6353421582,2008,23.356969877,1.2925,23.1515884658,22.1853561072,sgc-3hr-6
764,3,-0.988430593668,5,10.5221964072,0.258056412883,36.5762583659,512,23.603075055,1.4901,23.5352879006,23.3862267002,sgc-3hr-6
765,-999,-0.990023791754,5,0.0,-1.0,36.6104665852,2000,22.9771957322,-999.0,22.3143215232,21.2268123408,sgc-3hr-6
766,-999,-0.991295061669,5,0.0,-1.0,36.6315856415,2008,23.487173061,-999.0,23.3543949562,22.566780105,sgc-3hr-6
767,1,-0.993403190947,5,5.75504391687,0.249602917373,36.6489352852,1936,22.9794216311,0.81585,22.2563762147,21.3234806154,sgc-3hr-6
768,-999,-1.0011657015,5,0.0,-1.0,36.5679484221,4,,-999.0,,,sgc-3hr-6
769,-999,-1.00058223811,5,0.0,-1.0,36.6306713671,512,23.5653668154,-999.0,23.5535106408,23.2920741946,sgc-3hr-6
770,-999,-1.0006999015,5,0.0,-1.0,36.6639324221,4,,-999.0,,,sgc-3hr-6
771,3,-1.00539234299,5,19.9910493829,0.348269231293,36.624480348,2000,23.199909261,0.88025,22.6310959204,21.7334251504,sgc-3hr-6
772,-999,-1.01595017769,5,0.0,-1.0,36.562743196,512,23.5790501089,-999.0,23.0146903841,22.2116107858,sgc-3hr-6
773,3,-1.01394002569,5,7.63119673483,0.188191837918,36.642174585,984,23.5991554634,1.20895,23.2909088729,22.462812367,sgc-3hr-6
774,3,-1.02176469533,5,15.00263892,0.368542325431,36.5961324371,128,23.5500212132,1.1075,23.4496184384,22.9923908394,sgc-3hr-6
775,3,-1.02982779231,5,8.31204158002,0.312403461581,36.5798988452,2000,23.2990627926,0.87455,22.7234000978,21.8351516846,sgc-3hr-6
776,3,-1.02930706523,5,10.4381635138,0.375619127905,36.6401926606,1808,23.1445750932,0.7424,22.4016609047,21.536785129,sgc-3hr-6
777,3,-1.03355279491,5,10.9941590699,0.243768855278,36.6096723328,2008,23.3599357759,1.2915,23.1796989295,22.2587432811,sgc-3hr-6
778,-999,-1.0354021713,5,0.0,-1.0,36.6108755236,8,23.2909070628,-999.0,23.1099175042,22.8181478249,sgc-3hr-6
779,1,-1.03175909173,5,6.82827963837,0.325269249812,36.6932108215,976,23.6332454785,1.25555,23.3015880969,22.1291484373,sgc-3hr-6
780,3,-1.03517036997,5,21.0032278901,0.325197150865,36.6775686813,216,22.6455063678,0.8463,22.2227087495,21.3751064376,sgc-3hr-6
781,-999,-1.03643399198,5,0.0,-1.0,36.6884635219,2000,23.1368084662,-999.0,22.60906979,21.6757355476,sgc-3hr-6
782,-999,-1.04511960333,5,0.0,-1.0,36.6069851058,848,23.6758156497,-999.0,23.248834575,22.0913105118,sgc-3hr-6
783,-999,-1.0410473079,5,0.0,-1.0,36.6969606297,2008,23.2596855414,-999.0,23.1141433671,22.045110677,sgc-3hr-6
784,3,-1.04558597456,5,18.431822142,0.270257461234,36.6895584862,2008,23.5040797765,1.3815,23.3981647534,22.7523822542,sgc-3hr-6
785,-999,-1.05411241342,5,0.0,-1.0,36.612600126,768,23.6576270821,-999.0,22.8811359247,21.1786480194,sgc-3hr-6
786,3,-1.05738575278,5,31.7957237354,0.340225025312,36.6430220683,216,21.3176148791,1.1353,21.3017037154,20.8051642036,sgc-3hr-6
787,3,-1.06276905308,5,29.9744098642,0.495230957793,36.6153394579,2000,22.8126163479,0.9775,22.2558192592,21.3349113917,sgc-3hr-6
788,3,-1.06804532202,5,12.2213033366,0.408939273274,36.6150896111,208,23.4432605856,0.9757,23.6105246472,22.3302091828,sgc-3hr-6
789,3,-1.07267789866,5,31.0092273388,0.438743359055,36.5860482516,2008,22.8352089031,1.3782,22.6962127475,22.0640029502,sgc-3hr-6
790,-999,-1.07288372856,5,0.0,-1.0,36.6406375888,1536,23.2572860872,-999.0,23.0924015404,22.8398552324,sgc-3hr-6
791,-999,-1.08454096799,5,0.0,-1.0,36.5963957606,2008,23.2605534245,-999.0,22.86766054,22.0218887094,sgc-3hr-6
792,-999,-1.08913526846,5,0.0,-1.0,36.5729083382,1792,23.4477710505,-999.0,22.7552662106,21.0406227487,sgc-3hr-6
793,3,-1.0849499853,5,22.8576908909,0.274078878568,36.6653465629,216,22.6670877974,1.3655,22.6458445071,22.0539170741,sgc-3hr-6
794,-999,-1.09417337569,5,0.0,-1.0,36.6013946513,2,19.50807,-999.0,,,sgc-3hr-6
795,3,-1.09003840762,5,7.59166590538,0.264912907693,36.6855781806,2000,22.7778625376,0.89335,22.0365772348,20.9802569519,sgc-3hr-6
796,-999,-1.09916770264,5,0.0,-1.0,36.5878146501,1792,23.3286648488,-999.0,22.2277755491,20.4144038354,sgc-3hr-6
797,-999,-1.10231151677,5,0.0,-1.0,36.5828444856,2000,23.435888271,-999.0,23.0043239351,21.959299054,sgc-3hr-6
798,3,-1.09986867332,5,0.0,-1.0,36.6481504805,8,21.2791171144,0.09645,21.2256957576,20.9398159153,sgc-3hr-6
799,1,-1.10406714096,5,11.7604015005,0.333387275411,36.6289435387,2000,23.2129783962,0.97955,22.7570628843,21.6200065294,sgc-3hr-6
800,-999,-1.10743600549,5,0.0,-1.0,36.6215921355,1792,23.2857246833,-999.0,22.2956447399,20.340593331,sgc-3hr-6
